PERMIT_NUM,WELL_STATU,spud_year,spud_class,era,d_any_annotation,pad_idx,area_m2c,perim_m,compactness,elongation,d_pad,pit_idx,d_pit,has_pad,has_pit,wells_on_pad
121-44482,Active,2009.0,real,2000+,56.4169344373503,,,,,,,,,False,False,
121-44177,Active,2007.0,real,2000+,44.79080621861635,948.0,1261.4248147186975,152.4294951703862,0.6822337680889294,0.38980021222346856,44.79080621861635,,,True,False,2.0
121-44180,Active,2008.0,real,2000+,2.5034567254392845,950.0,959.5480933032661,118.2650225131254,0.8621125618001722,0.6290153682104899,2.5034567254392845,,,True,False,1.0
121-41590,DEP Abandoned List,1985.0,real,1980-1999,62.03211561713136,,,,,,,,,False,False,
121-22469,Operator Reported Not Drilled,,missing,,141.8276101555846,,,,,,,,,False,False,
121-26469,Active,1979.0,real,1956-1979,0.0,844.0,2020.9468664510227,185.5360476137734,0.7377481988665268,0.6423626225937561,0.0,,,True,False,1.0
121-26484,Active,1979.0,real,1956-1979,0.0,866.0,830.1896817862073,122.93185287545724,0.6903325324327215,0.7417550198427406,0.0,338.0,12.83405635586775,True,True,1.0
121-26502,Active,1979.0,real,1956-1979,0.0,928.0,1954.8926043096963,193.72029589858178,0.6546098262483276,0.5021260173576353,0.0,330.0,8.122785280336853,True,True,1.0
121-26528,Active,1980.0,real,1980-1999,0.0,313.0,1313.0710353818074,171.5934553984556,0.5603980894133913,0.39136369270539234,0.0,4.0,4.942249291373803,True,True,1.0
121-26544,Active,1980.0,real,1980-1999,0.0,281.0,1095.779360254846,144.487765999068,0.6595850863933862,0.42621027458810806,0.0,66.0,3.221185833376889,True,True,1.0
121-32077,Active,1982.0,real,1980-1999,0.0,847.0,2275.937897696979,193.8799939226771,0.7608591656154181,0.5861630452324141,0.0,311.0,1.0803391197200263,True,True,1.0
121-32079,Active,1982.0,real,1980-1999,0.0,850.0,2233.8571587185793,182.4356366471199,0.8434239130099513,0.8196477591606528,0.0,335.0,9.193285918375667,True,True,1.0
121-42788,DEP Abandoned List,1989.0,real,1980-1999,91.78964445889615,,,,,,,,,False,False,
121-22798,DEP Orphan List,1973.0,real,1956-1979,62.21040467692223,,,,,,,,,False,False,
121-26472,Active,1979.0,real,1956-1979,2.3306802385031067,842.0,1347.9559341027798,142.528493696881,0.8338389315580942,0.9412568769177905,2.3306802385031067,289.0,26.73509685805933,True,True,1.0
121-26475,Active,1979.0,real,1956-1979,2.7173209790995885,862.0,1630.6589816954154,167.91261856716824,0.7267856471145447,0.575925085881837,2.7173209790995885,360.0,8.057206561444607,True,True,1.0
121-32064,Active,1982.0,real,1980-1999,0.0,811.0,1908.2340059950934,192.67555841257882,0.6459341446705298,0.5217087992052737,0.0,,,True,False,1.0
121-32101,Active,1982.0,real,1980-1999,0.0,870.0,1874.175697277326,182.8037596872853,0.7047740729282135,0.4684738591522946,0.0,,,True,False,1.0
121-44182,Operator Reported Not Drilled,,missing,,77.02296045859724,,,,,,,,,False,False,
121-44010,Active,2006.0,real,2000+,43.209837986586315,852.0,1809.4850797115307,174.62906304713255,0.7456445068369879,0.5741860142055786,43.209837986586315,,,True,False,2.0
121-44648,Active,2010.0,real,2000+,0.0,985.0,1164.2059383836356,147.09321454163478,0.6761676612683005,0.4308747286622897,0.0,,,True,False,2.0
121-23111,DEP Orphan List,1975.0,real,1956-1979,0.0,569.0,1586.1836312947457,167.95267706847613,0.7066257616663358,0.6770755996827199,0.0,182.0,26.713746298449575,True,True,1.0
121-26463,Active,1979.0,real,1956-1979,0.0,843.0,2335.3233529265035,203.1165396677536,0.7113221096372676,0.5522810301912288,0.0,296.0,10.763844091841783,True,True,1.0
121-26483,Active,1979.0,real,1956-1979,0.0,877.0,1894.7409087537353,174.40945012987495,0.7827438611024305,0.710118198116272,0.0,333.0,5.05828476722029,True,True,1.0
121-26537,Active,1980.0,real,1980-1999,0.0,272.0,1196.1221051957418,164.53125844632532,0.5552499671921421,0.405890107526885,0.0,72.0,2.9530564503320713,True,True,1.0
121-32118,Active,1982.0,real,1980-1999,0.0,287.0,1576.9755332833172,157.4665876570417,0.7992046217365947,0.6856611688756181,0.0,,,True,False,1.0
121-26447,Active,1979.0,real,1956-1979,71.52040251328846,,,,,,,,,False,False,
121-26477,Active,1979.0,real,1956-1979,0.0,854.0,1306.8455361710273,160.44685961790108,0.6379280231359639,0.4300883120781201,0.0,343.0,16.182536558529815,True,True,1.0
121-26494,Active,1979.0,real,1956-1979,0.0,871.0,1929.2253238518153,210.55627272231297,0.5468351840653323,0.3153521369614576,0.0,331.0,5.739712732800787,True,True,2.0
121-26527,Active,1979.0,real,1956-1979,8.06693453042507,,,,,,,9.0,8.06693453042507,False,True,
121-26550,Active,1979.0,real,1956-1979,0.0,356.0,1215.966704383185,163.16489906337188,0.5739553045106774,0.4342871777390668,0.0,33.0,16.687466195583625,True,True,1.0
121-32084,Active,1982.0,real,1980-1999,0.0,791.0,2027.076230126153,174.45521745811416,0.8369741020414502,0.8887084454523673,0.0,350.0,14.759927358716531,True,True,1.0
121-32117,Active,1982.0,real,1980-1999,8.52024903642455,290.0,1208.534748915929,145.48849671198437,0.7174831286382781,0.5163777797731718,8.52024903642455,63.0,13.581211989388267,True,True,1.0
121-32135,Active,1982.0,real,1980-1999,0.0,310.0,1495.1249710111776,166.69893521380942,0.6761167690038663,0.5129706638369547,0.0,25.0,5.551171129819035,True,True,1.0
121-32136,Active,1982.0,real,1980-1999,0.0,307.0,1074.5548661187102,135.81936401337637,0.732006730448079,0.6077956811581144,0.0,21.0,5.939747892750933,True,True,1.0
121-43420,DEP Abandoned List,1998.0,real,1980-1999,22.28760520398472,831.0,2411.2385691103855,213.58607628933242,0.6642081049291212,0.6649240461696956,22.28760520398472,300.0,35.2110484316222,True,True,3.0
121-26509,Active,1979.0,real,1956-1979,0.0,300.0,2014.35605304645,226.34670688886825,0.49408053122031237,0.4782726843202664,0.0,51.0,9.405628642934303,True,True,1.0
121-32089,Active,1982.0,real,1980-1999,0.0,867.0,1477.5632594678307,185.68457445646447,0.5385230467455961,0.3050149737138279,0.0,342.0,0.0,True,True,1.0
121-44016,Active,2006.0,real,2000+,72.27965477497446,,,,,,,,,False,False,
121-26461,Active,1979.0,real,1956-1979,0.0,826.0,905.7709338995779,118.52284296795071,0.8102594851215594,0.9569580912665787,0.0,295.0,13.364809290343338,True,True,1.0
121-26473,Active,1979.0,real,1956-1979,0.0,845.0,2482.1308268264575,227.57717499032535,0.6022504431912725,0.3857898136154595,0.0,323.0,12.1264022810716,True,True,1.0
121-26541,Active,1979.0,real,1956-1979,0.0,319.0,1089.2061896909445,139.70013270336847,0.7013363153903399,0.5746746825322705,0.0,3.0,1.8431155723654855,True,True,2.0
121-32094,Active,1982.0,real,1980-1999,0.0,884.0,2000.1365170046786,216.95350891009699,0.5339937153057674,0.39432447213977684,0.0,285.0,2.310871683790977,True,True,1.0
121-32124,Active,1982.0,real,1980-1999,1.5732061311743322,303.0,759.0777352844368,107.17400422628226,0.8304571011309874,0.9061846940678829,1.5732061311743322,19.0,1.7670057765705278,True,True,1.0
121-32133,DEP Abandoned List,1982.0,real,1980-1999,0.0,282.0,1366.9826919771076,159.1498349572707,0.6782042307483694,0.46433376123022096,0.0,86.0,4.069949024567462,True,True,1.0
121-44163,Active,2007.0,real,2000+,0.0,949.0,1415.2145952625842,159.52708539356627,0.6988167429760712,0.50411756302499,0.0,,,True,False,2.0
121-26490,Active,1979.0,real,1956-1979,10.910265187565793,,,,,,,328.0,10.910265187565793,False,True,
121-26525,Active,1979.0,real,1956-1979,0.0,964.0,9198.129495557278,558.9670177411105,0.3699448773084233,0.17564126207054154,0.0,,,True,False,3.0
121-44008,Active,2006.0,real,2000+,27.687810899334053,858.0,1797.096955160355,194.6987240216858,0.595737806081651,0.40988770640796485,27.687810899334053,,,True,False,2.0
121-21753,Plugged OG Well,1972.0,real,1956-1979,99.67449419069018,,,,,,,,,False,False,
121-25307,Plugged OG Well,1978.0,real,1956-1979,0.0,598.0,1700.627257555931,174.84384391986458,0.6990662057878294,0.636241259852705,0.0,,,True,False,1.0
121-21752,Active,1972.0,real,1956-1979,0.0,597.0,1990.0914183491534,191.20842247991098,0.6840200848007493,0.6452005430753535,0.0,233.0,16.51428908630458,True,True,2.0
121-21331,Active,1971.0,real,1956-1979,193.96953005920244,,,,,,,,,False,False,
121-21536,DEP Abandoned List,1971.0,real,1956-1979,54.634806895683006,,,,,,,,,False,False,
121-22233,Active,1973.0,real,1956-1979,17.43925292358664,566.0,1642.7238679960176,181.02865479854054,0.6299118563546503,0.41614729755286034,17.43925292358664,201.0,45.769270246825265,True,True,1.0
121-32332,DEP Abandoned List,1982.0,real,1980-1999,111.31470210017513,,,,,,,,,False,False,
121-25312,Active,1978.0,real,1956-1979,41.04157577410359,584.0,1051.4872229170153,155.95476801871004,0.5432710336215496,0.48241753853893227,41.04157577410359,,,True,False,1.0
121-21070,DEP Abandoned List,1971.0,real,1956-1979,43.16515181676829,801.0,2793.847289489113,221.8686190108419,0.7132154914709419,0.47878199344676786,43.16515181676829,,,True,False,1.0
121-21085,DEP Abandoned List,1970.0,real,1956-1979,30.22207093850348,641.0,1750.871303097718,184.90963372080049,0.6434947559345573,0.48955807329656337,30.22207093850348,,,True,False,3.0
121-21751,Active,1972.0,real,1956-1979,149.54618875206634,,,,,,,,,False,False,
121-22327,Active,1973.0,real,1956-1979,126.179939918276,,,,,,,,,False,False,
121-24217,DEP Abandoned List,1976.0,real,1956-1979,7.804550784721412,626.0,1727.3409770576359,172.18087783646249,0.7321804093028114,0.5925660383320891,7.804550784721412,,,True,False,1.0
121-25316,Active,1978.0,real,1956-1979,0.0,585.0,2888.226755242468,275.3237557825073,0.4787996014698827,0.36191315257807827,0.0,,,True,False,1.0
121-22340,Active,1973.0,real,1956-1979,112.02862822803958,,,,,,,,,False,False,
121-25570,DEP Abandoned List,1978.0,real,1956-1979,45.1473009101415,806.0,1304.6873219109787,149.23787182567003,0.7361362623009607,0.6689074507224427,45.1473009101415,,,True,False,2.0
121-29531,Active,1981.0,real,1980-1999,73.20145211770505,,,,,,,,,False,False,
121-29889,Active,1981.0,real,1980-1999,53.15015438363932,,,,,,,,,False,False,
121-29951,Active,1981.0,real,1980-1999,0.0,944.0,2083.7968737007436,206.44134188867628,0.6144292744063891,0.32633197624224325,0.0,,,True,False,1.0
121-33746,Active,1982.0,real,1980-1999,26.145312441750267,685.0,1783.6239978319027,178.2309772606618,0.7055808646058545,0.6827766731029878,26.145312441750267,,,True,False,1.0
121-21298,Active,1971.0,real,1956-1979,58.77035341628903,,,,,,,,,False,False,
121-21545,DEP Abandoned List,1971.0,real,1956-1979,109.81976312510044,,,,,,,,,False,False,
121-21749,Active,1972.0,real,1956-1979,151.63996788263162,,,,,,,,,False,False,
121-22378,Active,1973.0,real,1956-1979,30.988849247981992,909.0,2892.4957136919393,243.6045969588514,0.6125078079251994,0.599397058386472,30.988849247981992,,,True,False,2.0
121-23330,Active,1974.0,real,1956-1979,25.40886092486782,670.0,1671.275851345949,212.8435789090578,0.4635930283599121,0.33686603542537585,25.40886092486782,,,True,False,3.0
121-21495,Active,1971.0,real,1956-1979,135.90465822016768,,,,,,,,,False,False,
121-22330,Active,1973.0,real,1956-1979,7.693788495227148,1037.0,1448.1779797985841,154.9830713537803,0.7576406659781796,0.4461994544578457,7.693788495227148,422.0,11.925739584966944,True,True,2.0
121-21294,Active,1971.0,real,1956-1979,130.91863828475874,,,,,,,,,False,False,
121-21915,Active,1972.0,real,1956-1979,34.32570499036302,901.0,2349.2601995679934,234.75149470948895,0.5357032149222595,0.36472374180565464,34.32570499036302,,,True,False,1.0
121-21592,DEP Abandoned List,1971.0,real,1956-1979,53.885365970753085,,,,,,,,,False,False,
121-21292,Active,1971.0,real,1956-1979,175.30539223362217,,,,,,,,,False,False,
121-21807,Active,1972.0,real,1956-1979,45.43810623742847,614.0,2445.9333264216043,229.25479169128863,0.5848138307718441,0.9054482139010235,45.43810623742847,,,True,False,3.0
121-24245,DEP Abandoned List,1976.0,real,1956-1979,109.81976312510044,,,,,,,,,False,False,
121-24821,Active,1977.0,real,1956-1979,119.91805109326671,,,,,,,,,False,False,
121-29891,Active,1981.0,real,1980-1999,144.02260046711655,,,,,,,,,False,False,
121-21071,DEP Abandoned List,1970.0,real,1956-1979,50.854645558744444,,,,,,,,,False,False,
121-21755,Active,1972.0,real,1956-1979,75.1570790147858,,,,,,,,,False,False,
121-21909,Active,1972.0,real,1956-1979,187.7204487643519,,,,,,,,,False,False,
121-22225,Active,1973.0,real,1956-1979,68.39537183550848,,,,,,,,,False,False,
121-20313,Active,1964.0,real,1956-1979,50.27821992021457,,,,,,,,,False,False,
121-21072,DEP Abandoned List,1970.0,real,1956-1979,0.0,712.0,3576.9756936350987,253.45193246897782,0.6997366786503117,0.620404969704788,0.0,,,True,False,2.0
121-21548,DEP Abandoned List,1972.0,real,1956-1979,113.9488321940327,,,,,,,,,False,False,
121-22043,Active,1973.0,real,1956-1979,155.94704627811507,,,,,,,,,False,False,
121-22248,Active,1973.0,real,1956-1979,36.80561022891304,552.0,2043.3874841750276,192.67834650723333,0.6916633624030168,0.45555843982328703,36.80561022891304,,,True,False,1.0
121-22325,Active,1973.0,real,1956-1979,19.872096217013574,1033.0,1415.4973044912465,153.28365813566054,0.757054591882655,0.48091647102532514,19.872096217013574,159.0,39.50247634578285,True,True,1.0
121-24230,DEP Abandoned List,1976.0,real,1956-1979,38.554803139070906,636.0,1891.16337347914,226.47173253456558,0.46335185627743114,0.31854179430529744,38.554803139070906,,,True,False,1.0
121-25526,Active,1978.0,real,1956-1979,0.0,771.0,1923.6797958113368,186.30794527002064,0.696433887861012,0.49463710507483727,0.0,356.0,10.067370765956051,True,True,2.0
121-29947,Active,1981.0,real,1980-1999,0.0,946.0,1252.2773538296121,132.07824191059086,0.9020857699992925,0.8937536266403003,0.0,,,True,False,1.0
121-32344,Active,1982.0,real,1980-1999,53.81572485526153,,,,,,,,,False,False,
121-33738,Active,1982.0,real,1980-1999,94.59693291732435,,,,,,,,,False,False,
121-20555,DEP Abandoned List,1968.0,real,1956-1979,61.98809940389318,,,,,,,,,False,False,
121-21550,DEP Abandoned List,1971.0,real,1956-1979,159.975245655888,,,,,,,,,False,False,
121-21762,Active,1972.0,real,1956-1979,20.432341890558007,586.0,1928.3699290529512,200.6592856470954,0.6018408897795706,0.5378079249298647,20.432341890558007,,,True,False,1.0
121-22560,Active,1973.0,real,1956-1979,37.1259609584513,1012.0,1478.6703012654039,148.43566290572892,0.8433438875851716,0.5877346767505808,37.1259609584513,,,True,False,1.0
121-22347,Active,1973.0,real,1956-1979,103.06443762240622,,,,,,,,,False,False,
121-24402,Active,1976.0,real,1956-1979,0.0,750.0,2043.8869568154332,197.12606522558048,0.6609652540315146,0.4667401910500232,0.0,267.0,9.2814644941071,True,True,1.0
121-26237,Active,1979.0,real,1956-1979,0.0,749.0,1180.220471963787,167.2726076567605,0.530057950528099,0.3115753021284385,0.0,266.0,9.240868382937496,True,True,1.0
121-32345,Active,1982.0,real,1980-1999,0.0,953.0,1876.0085069160455,177.0044986310609,0.7524472493389803,0.7665665295099463,0.0,,,True,False,3.0
121-20381,Plugged OG Well,1965.0,real,1956-1979,56.68235226659531,,,,,,,,,False,False,
121-21079,DEP Abandoned List,1970.0,real,1956-1979,31.254755898273263,709.0,3290.4432619249933,252.7630825129481,0.647197728635557,0.5531988598146231,31.254755898273263,,,True,False,2.0
121-22377,Active,1973.0,real,1956-1979,70.5194711293986,,,,,,,,,False,False,
121-28558,DEP Abandoned List,1981.0,real,1980-1999,119.3741632150006,,,,,,,,,False,False,
121-24809,Active,1977.0,real,1956-1979,17.095430864318846,549.0,1797.9117528877757,181.05288463916463,0.6892350236798928,0.6269734843980586,17.095430864318846,191.0,40.9740143447482,True,True,2.0
121-22045,Active,1973.0,real,1956-1979,54.58902367076739,,,,,,,,,False,False,
121-29273,Active,1981.0,real,1980-1999,147.5974464358732,,,,,,,,,False,False,
121-24213,DEP Abandoned List,1976.0,real,1956-1979,57.02978191974336,,,,,,,,,False,False,
121-24400,Active,1976.0,real,1956-1979,115.04311777566804,,,,,,,,,False,False,
121-28117,Active,1981.0,real,1980-1999,33.93419746404724,1029.0,1679.219960730034,161.59104275861182,0.8081330810922646,0.5503560194548532,33.93419746404724,,,True,False,1.0
121-25581,DEP Abandoned List,1978.0,real,1956-1979,65.56010005504082,,,,,,,,,False,False,
121-29527,Active,1981.0,real,1980-1999,68.56800476022768,,,,,,,,,False,False,
121-22249,Active,1973.0,real,1956-1979,17.18516777894324,553.0,1029.5123657306465,155.09073158097317,0.5378606126740298,0.3282100896309373,17.18516777894324,,,True,False,1.0
121-20564,DEP Abandoned List,1969.0,real,1956-1979,55.98257934386702,,,,,,,,,False,False,
121-22036,Active,1972.0,real,1956-1979,41.184655681910236,993.0,2044.4930233631692,204.58575420113075,0.6138252056658262,0.4480495844013456,41.184655681910236,,,True,False,2.0
121-22334,Active,1973.0,real,1956-1979,119.50881075954081,,,,,,,,,False,False,
121-22346,Active,1973.0,real,1956-1979,22.511016557095314,670.0,1671.275851345949,212.8435789090578,0.4635930283599121,0.33686603542537585,22.511016557095314,,,True,False,3.0
121-33787,Active,1983.0,real,1980-1999,36.74507673220838,1051.0,1812.8914094144843,172.895420752945,0.7621047585137883,0.4630781017378388,36.74507673220838,,,True,False,1.0
121-21542,DEP Abandoned List,1971.0,real,1956-1979,17.554119192627773,628.0,1333.585259903114,149.77448377275712,0.7470591473916087,0.6082434013215864,17.554119192627773,245.0,36.945665332350316,True,True,1.0
121-22242,Active,1973.0,real,1956-1979,44.888853698770845,678.0,3420.635931393507,271.29375836858105,0.5840326317420147,0.43207394549320904,44.888853698770845,,,True,False,2.0
121-29526,Active,1981.0,real,1980-1999,68.25343486765108,,,,,,,,,False,False,
121-33748,Active,1983.0,real,1980-1999,63.44786564161062,,,,,,,,,False,False,
121-32351,Active,1982.0,real,1980-1999,101.01372862121158,,,,,,,,,False,False,
121-33749,Active,1982.0,real,1980-1999,30.69429897321375,674.0,1410.9145783611734,161.9941314186729,0.6756348170785752,0.4802785051430817,30.69429897321375,,,True,False,2.0
121-20616,DEP Abandoned List,1968.0,real,1956-1979,45.47654673569152,644.0,2169.1004407596674,223.59437409338094,0.5452149836798627,0.5086046936489601,45.47654673569152,,,True,False,2.0
121-21759,Active,1972.0,real,1956-1979,93.41884238725373,,,,,,,,,False,False,
121-22051,Active,1973.0,real,1956-1979,66.32614360937724,,,,,,,,,False,False,
121-22561,Active,1973.0,real,1956-1979,23.9516032782197,1013.0,1440.166849586701,147.28465976645876,0.8342719506105013,0.5730504025469866,23.9516032782197,,,True,False,2.0
121-22052,Active,1973.0,real,1956-1979,52.186640505809876,,,,,,,,,False,False,
121-26495,Active,1979.0,real,1956-1979,58.721562294080364,,,,,,,,,False,False,
121-29265,Active,1981.0,real,1980-1999,10.736116974830875,,,,,,,116.0,10.736116974830875,False,True,
121-21804,Active,1972.0,real,1956-1979,46.37590435243793,613.0,2116.787316031508,217.97257681985937,0.559865068898858,0.34804663084964305,46.37590435243793,,,True,False,4.0
121-22465,Plugged OG Well,1973.0,real,1956-1979,197.18277865926547,,,,,,,,,False,False,
121-24276,DEP Abandoned List,1976.0,real,1956-1979,182.19218346296844,,,,,,,,,False,False,
121-25313,Active,1978.0,real,1956-1979,56.285168062403955,,,,,,,,,False,False,
121-28115,Active,1981.0,real,1980-1999,0.0,1026.0,1474.0846137820697,158.04265680907332,0.7416237569499881,0.4519492818566563,0.0,155.0,20.698047681260473,True,True,1.0
121-29941,Active,1981.0,real,1980-1999,73.70848432507714,,,,,,,,,False,False,
121-21293,Active,1971.0,real,1956-1979,138.52139856434596,,,,,,,,,False,False,
121-21802,Active,1972.0,real,1956-1979,143.2666871837725,,,,,,,,,False,False,
121-22566,Plugged OG Well,1973.0,real,1956-1979,45.2543170267644,1025.0,1744.769456620556,178.53278710452526,0.6878788305868124,0.5453138901791896,45.2543170267644,,,True,False,1.0
121-25534,Active,1978.0,real,1956-1979,166.4858267470906,,,,,,,,,False,False,
121-27440,Active,1980.0,real,1980-1999,90.45306589967021,,,,,,,,,False,False,
121-33780,Active,1983.0,real,1980-1999,49.12597745066073,278.0,1064.388781225307,149.5924703897039,0.597710223065918,0.3561864289261109,49.12597745066073,,,True,False,1.0
121-20423,Plugged OG Well,1966.0,real,1956-1979,0.0,550.0,3175.172091371426,234.31818824375938,0.7267166846153734,0.5818184506868863,0.0,,,True,False,1.0
121-20515,Active,1967.0,real,1956-1979,156.61595990382577,,,,,,,,,False,False,
121-20565,DEP Abandoned List,1968.0,real,1956-1979,24.434294510172048,699.0,1793.849359622947,198.3663958905768,0.572874681088083,0.537014794048492,24.434294510172048,,,True,False,3.0
121-20869,Active,1970.0,real,1956-1979,0.0,936.0,1521.2201596920506,159.79526596629464,0.7486418798292249,0.5442486985256331,0.0,,,True,False,1.0
121-24244,DEP Abandoned List,1976.0,real,1956-1979,42.651304348037115,632.0,1187.2379972517347,155.70036392439144,0.6154154518874784,0.523386871290127,45.08175379149422,251.0,42.651304348037115,True,True,2.0
121-29938,Active,1982.0,real,1980-1999,85.91771136040555,,,,,,,,,False,False,
121-20552,DEP Abandoned List,1968.0,real,1956-1979,0.0,603.0,2128.2098157393903,211.7823443318387,0.5962725313877033,0.44284374839637103,0.0,,,True,False,2.0
121-21074,DEP Abandoned List,1970.0,real,1956-1979,175.97268832608037,,,,,,,,,False,False,
121-21594,DEP Abandoned List,1971.0,real,1956-1979,16.624383440544992,620.0,1038.7538214895644,142.92974796226716,0.6389652543985368,0.560523336682593,16.624383440544992,242.0,33.0982376648542,True,True,1.0
121-21809,Active,1972.0,real,1956-1979,5.9590987687390085,608.0,1381.9522015271739,180.90630867447535,0.5306344743594154,0.4330119080326931,5.9590987687390085,237.0,48.54325048996618,True,True,2.0
121-24226,DEP Abandoned List,1976.0,real,1956-1979,49.193236326670416,619.0,1828.8284199153572,196.12269415910907,0.5974851626391627,0.4055214572361936,49.193236326670416,,,True,False,2.0
121-21081,DEP Abandoned List,1970.0,real,1956-1979,0.0,708.0,2168.8478827062527,197.9469479561598,0.6955707916948003,0.7174417117931148,0.0,,,True,False,1.0
121-22238,Active,1973.0,real,1956-1979,52.87185536244185,,,,,,,,,False,False,
121-23107,DEP Abandoned List,1974.0,real,1956-1979,88.69504688703009,,,,,,,,,False,False,
121-29944,Active,1981.0,real,1980-1999,116.41149075780444,,,,,,,,,False,False,
121-20489,DEP Abandoned List,1967.0,real,1956-1979,35.18536773637395,384.0,1512.2561323444415,160.558433734714,0.7371722400752359,0.6860453104930757,35.18536773637395,,,True,False,1.0
121-21090,DEP Abandoned List,1970.0,real,1956-1979,29.309011244300862,645.0,1777.5935185016992,178.69481762406693,0.6995494297295565,0.49762151683305633,29.309011244300862,,,True,False,1.0
121-29519,Active,1981.0,real,1980-1999,148.8825065915757,,,,,,,,,False,False,
121-29524,Active,1981.0,real,1980-1999,0.0,947.0,1244.8965913385466,140.56534787199084,0.7917473133670345,0.5111887785314455,0.0,,,True,False,1.0
121-22245,Active,1973.0,real,1956-1979,39.88906722677652,560.0,958.4374057527896,141.2391302576541,0.6037589057913412,0.39766065621465757,39.88906722677652,,,True,False,2.0
121-22331,Active,1973.0,real,1956-1979,22.2142155363199,1041.0,1542.033036780116,174.56410257107336,0.6359070826143263,0.47337784035568964,22.2142155363199,,,True,False,2.0
121-22568,Active,1973.0,real,1956-1979,69.51587240993491,,,,,,,,,False,False,
121-29517,Active,1981.0,real,1980-1999,70.44505158689056,,,,,,,,,False,False,
121-24802,Active,1977.0,real,1956-1979,0.0,536.0,1287.9528122714403,162.49631445331696,0.6129468044043881,0.4094379758161514,0.0,,,True,False,2.0
121-26688,Active,1979.0,real,1956-1979,0.24564935574035718,930.0,2111.7290892410083,181.84591916317822,0.8024924359872811,0.6482392210716915,0.24564935574035718,370.0,31.34337771528091,True,True,1.0
121-29886,Active,1981.0,real,1980-1999,127.053885612491,,,,,,,,,False,False,
121-29898,Active,1981.0,real,1980-1999,48.86238266018331,993.0,2044.4930233631692,204.58575420113075,0.6138252056658262,0.4480495844013456,48.86238266018331,,,True,False,2.0
121-33790,Active,1983.0,real,1980-1999,52.75073483989944,,,,,,,,,False,False,
121-21924,Active,1972.0,real,1956-1979,65.90817227967104,,,,,,,,,False,False,
121-22328,Active,1973.0,real,1956-1979,81.55763587621473,,,,,,,,,False,False,
121-30374,Active,1981.0,real,1980-1999,36.320677960580475,1014.0,1216.844717190786,151.13305216313944,0.6694622900913298,0.37171599429123275,36.320677960580475,,,True,False,1.0
121-21544,DEP Abandoned List,1972.0,real,1956-1979,32.56679972320223,632.0,1187.2379972517347,155.70036392439144,0.6154154518874784,0.523386871290127,32.56679972320223,251.0,48.58762536444462,True,True,2.0
121-21806,Active,1972.0,real,1956-1979,62.02383736959635,,,,,,,,,False,False,
121-22339,Active,1973.0,real,1956-1979,53.23696830005108,,,,,,,,,False,False,
121-29878,Active,1981.0,real,1980-1999,135.10985192103465,,,,,,,,,False,False,
121-20518,Active,1967.0,real,1956-1979,85.70195181436921,,,,,,,,,False,False,
121-21091,DEP Abandoned List,1971.0,real,1956-1979,46.655894011929625,621.0,1950.0845785656443,214.1135748544214,0.5345334735833694,0.38038353363447225,46.655894011929625,,,True,False,2.0
121-21810,Active,1972.0,real,1956-1979,32.444709012817526,610.0,1296.5828645502304,148.24887534757565,0.7413568880188373,0.6357897747962904,32.444709012817526,,,True,False,1.0
121-26847,DEP Abandoned List,1979.0,real,1956-1979,93.81803666368913,,,,,,,,,False,False,
121-29946,Active,1981.0,real,1980-1999,3.9836117674903138,954.0,4072.0484884938087,285.77599285109125,0.6265724860237758,0.3674571772421827,3.9836117674903138,,,True,False,1.0
121-21080,DEP Abandoned List,1970.0,real,1956-1979,10.212907215185819,715.0,3233.942458466809,249.91226783313277,0.6506793155762592,0.5619089511161002,10.212907215185819,,,True,False,2.0
121-23159,Active,1974.0,real,1956-1979,145.60658675541032,,,,,,,,,False,False,
121-20550,DEP Abandoned List,1968.0,real,1956-1979,55.30761945077446,,,,,,,,,False,False,
121-22361,Active,1800.0,sentinel_1800,,83.66082523944867,,,,,,,,,False,False,
121-25532,Active,1978.0,real,1956-1979,0.0,0.0,2685.6980794715228,202.79888388482968,0.8206083497276777,0.6280012746959517,0.0,271.0,3.877799794946373,True,True,1.0
121-24229,DEP Abandoned List,1976.0,real,1956-1979,31.89682334316471,621.0,1950.0845785656443,214.1135748544214,0.5345334735833694,0.38038353363447225,31.89682334316471,,,True,False,2.0
121-25578,DEP Abandoned List,1978.0,real,1956-1979,176.11839368584896,,,,,,,,,False,False,
121-27634,DEP Abandoned List,1980.0,real,1980-1999,197.5910242389643,,,,,,,,,False,False,
121-21801,Active,1972.0,real,1956-1979,72.82009988619473,,,,,,,,,False,False,
121-24275,DEP Abandoned List,1976.0,real,1956-1979,135.34090941743412,,,,,,,,,False,False,
121-28129,Active,1981.0,real,1980-1999,48.58141781377928,1041.0,1542.033036780116,174.56410257107336,0.6359070826143263,0.47337784035568964,48.58141781377928,,,True,False,2.0
121-22381,Active,1973.0,real,1956-1979,0.16823771239868618,907.0,1837.7867394770117,187.63953023371442,0.6559282013198604,0.5308297014896175,0.16823771239868618,397.0,44.126199796239,True,True,2.0
121-22422,Active,1974.0,real,1956-1979,126.21621335238183,,,,,,,,,False,False,
121-21490,Active,1971.0,real,1956-1979,124.19500423087791,,,,,,,,,False,False,
121-22241,Active,1973.0,real,1956-1979,39.10924451182598,667.0,1565.6592325692461,180.50435770318919,0.6038536911141019,0.4496748000112342,39.10924451182598,,,True,False,1.0
