model,fold,block_id,thr,tau,n_gt,tp_gt,n_pred,tp_pred,split
pit_smrf,2,15,0.525,0.3,5,4,8,4,heldout
pit_smrf,2,20,0.525,0.3,3,2,2,2,heldout
pit_smrf,2,21,0.525,0.3,1,0,1,0,heldout
pit_smrf,2,25,0.525,0.3,5,4,8,4,heldout
pit_smrf,2,26,0.525,0.3,1,1,4,1,heldout
pit_smrf,2,42,0.525,0.3,3,3,5,3,heldout
pit_smrf,2,43,0.525,0.3,5,3,6,3,heldout
pit_smrf,2,64,0.525,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.525,0.3,8,7,9,7,heldout
pit_smrf,2,67,0.525,0.3,7,7,7,7,heldout
pit_smrf,2,74,0.525,0.3,8,7,8,7,heldout
pit_smrf,2,77,0.525,0.3,8,7,10,7,heldout
pit_smrf,2,83,0.525,0.3,7,7,9,7,heldout
pit_smrf,2,105,0.525,0.3,3,3,7,3,heldout
pit_smrf,2,116,0.525,0.3,9,6,7,6,heldout
pit_smrf,2,118,0.525,0.3,5,5,5,5,heldout
pit_smrf,2,120,0.525,0.3,5,5,10,5,heldout
pit_smrf,2,137,0.525,0.3,2,2,7,2,heldout
pit_smrf,2,5,0.525,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.525,0.5,5,5,6,5,heldout
pit_smrf,2,15,0.525,0.5,5,4,8,4,heldout
pit_smrf,2,20,0.525,0.5,3,0,2,0,heldout
pit_smrf,2,21,0.525,0.5,1,0,1,0,heldout
pit_smrf,2,25,0.525,0.5,5,4,8,4,heldout
pit_smrf,2,26,0.525,0.5,1,0,4,0,heldout
pit_smrf,2,42,0.525,0.5,3,3,5,3,heldout
pit_smrf,2,43,0.525,0.5,5,1,6,1,heldout
pit_smrf,2,64,0.525,0.5,8,7,7,7,heldout
pit_smrf,2,66,0.525,0.5,8,5,9,5,heldout
pit_smrf,2,67,0.525,0.5,7,3,7,3,heldout
pit_smrf,2,74,0.525,0.5,8,6,8,6,heldout
pit_smrf,2,77,0.525,0.5,8,7,10,7,heldout
pit_smrf,2,83,0.525,0.5,7,7,9,7,heldout
pit_smrf,2,105,0.525,0.5,3,3,7,3,heldout
pit_smrf,2,116,0.525,0.5,9,5,7,5,heldout
pit_smrf,2,118,0.525,0.5,5,4,5,4,heldout
pit_smrf,2,120,0.525,0.5,5,5,10,5,heldout
pit_smrf,2,137,0.525,0.5,2,2,7,2,heldout
pit_smrf,2,-1,0.55,0.3,63,58,87,58,val
pit_smrf,2,-1,0.55,0.5,63,50,87,50,val
pit_smrf,2,5,0.55,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.55,0.3,5,5,6,5,heldout
pit_smrf,2,15,0.55,0.3,5,4,6,4,heldout
pit_smrf,2,20,0.55,0.3,3,2,2,2,heldout
pit_smrf,2,21,0.55,0.3,1,0,1,0,heldout
pit_smrf,2,25,0.55,0.3,5,4,5,4,heldout
pit_smrf,2,26,0.55,0.3,1,1,4,1,heldout
pit_smrf,2,42,0.55,0.3,3,3,5,3,heldout
pit_smrf,2,43,0.55,0.3,5,3,6,3,heldout
pit_smrf,2,64,0.55,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.55,0.3,8,6,9,6,heldout
pit_smrf,2,67,0.55,0.3,7,7,7,7,heldout
pit_smrf,2,74,0.55,0.3,8,7,8,7,heldout
pit_smrf,2,77,0.55,0.3,8,7,10,7,heldout
pit_smrf,2,83,0.55,0.3,7,7,9,7,heldout
pit_smrf,2,105,0.55,0.3,3,3,6,3,heldout
pit_smrf,2,116,0.55,0.3,9,6,7,6,heldout
pit_smrf,2,118,0.55,0.3,5,5,5,5,heldout
pit_smrf,2,120,0.55,0.3,5,5,10,5,heldout
pit_smrf,2,137,0.55,0.3,2,2,5,2,heldout
pit_smrf,2,5,0.55,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.55,0.5,5,5,6,5,heldout
pit_smrf,2,15,0.55,0.5,5,4,6,4,heldout
pit_smrf,2,20,0.55,0.5,3,0,2,0,heldout
pit_smrf,2,21,0.55,0.5,1,0,1,0,heldout
pit_smrf,2,25,0.55,0.5,5,3,5,3,heldout
pit_smrf,2,26,0.55,0.5,1,0,4,0,heldout
pit_smrf,2,42,0.55,0.5,3,3,5,3,heldout
pit_smrf,2,43,0.55,0.5,5,1,6,1,heldout
pit_smrf,2,64,0.55,0.5,8,7,7,7,heldout
pit_smrf,2,66,0.55,0.5,8,5,9,5,heldout
pit_smrf,2,67,0.55,0.5,7,3,7,3,heldout
pit_smrf,2,74,0.55,0.5,8,6,8,6,heldout
pit_smrf,2,77,0.55,0.5,8,7,10,7,heldout
pit_smrf,2,83,0.55,0.5,7,7,9,7,heldout
pit_smrf,2,105,0.55,0.5,3,3,6,3,heldout
pit_smrf,2,116,0.55,0.5,9,5,7,5,heldout
pit_smrf,2,118,0.55,0.5,5,4,5,4,heldout
pit_smrf,2,120,0.55,0.5,5,5,10,5,heldout
pit_smrf,2,137,0.55,0.5,2,2,5,2,heldout
pit_smrf,2,-1,0.575,0.3,63,58,83,58,val
pit_smrf,2,-1,0.575,0.5,63,47,83,47,val
pit_smrf,2,5,0.575,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.575,0.3,5,5,6,5,heldout
pit_smrf,2,15,0.575,0.3,5,4,6,4,heldout
pit_smrf,2,20,0.575,0.3,3,1,2,1,heldout
pit_smrf,2,21,0.575,0.3,1,0,1,0,heldout
pit_smrf,2,25,0.575,0.3,5,4,5,4,heldout
pit_smrf,2,26,0.575,0.3,1,1,4,1,heldout
pit_smrf,2,42,0.575,0.3,3,3,4,3,heldout
pit_smrf,2,43,0.575,0.3,5,3,5,3,heldout
pit_smrf,2,64,0.575,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.575,0.3,8,6,9,6,heldout
pit_smrf,2,67,0.575,0.3,7,7,7,7,heldout
pit_smrf,2,74,0.575,0.3,8,7,8,7,heldout
pit_smrf,2,77,0.575,0.3,8,7,10,7,heldout
pit_smrf,2,83,0.575,0.3,7,7,9,7,heldout
pit_smrf,2,105,0.575,0.3,3,3,6,3,heldout
pit_smrf,2,116,0.575,0.3,9,5,8,5,heldout
pit_smrf,2,118,0.575,0.3,5,5,5,5,heldout
pit_smrf,2,120,0.575,0.3,5,5,9,5,heldout
pit_smrf,2,137,0.575,0.3,2,2,5,2,heldout
pit_smrf,2,5,0.575,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.575,0.5,5,5,6,5,heldout
pit_smrf,2,15,0.575,0.5,5,4,6,4,heldout
pit_smrf,2,20,0.575,0.5,3,0,2,0,heldout
pit_smrf,2,21,0.575,0.5,1,0,1,0,heldout
pit_smrf,2,25,0.575,0.5,5,3,5,3,heldout
pit_smrf,2,26,0.575,0.5,1,0,4,0,heldout
pit_smrf,2,42,0.575,0.5,3,2,4,2,heldout
pit_smrf,2,43,0.575,0.5,5,1,5,1,heldout
pit_smrf,2,64,0.575,0.5,8,6,7,6,heldout
pit_smrf,2,66,0.575,0.5,8,4,9,4,heldout
pit_smrf,2,67,0.575,0.5,7,2,7,2,heldout
pit_smrf,2,74,0.575,0.5,8,6,8,6,heldout
pit_smrf,2,77,0.575,0.5,8,7,10,7,heldout
pit_smrf,2,83,0.575,0.5,7,7,9,7,heldout
pit_smrf,2,105,0.575,0.5,3,3,6,3,heldout
pit_smrf,2,116,0.575,0.5,9,5,8,5,heldout
pit_smrf,2,118,0.575,0.5,5,4,5,4,heldout
pit_smrf,2,120,0.575,0.5,5,4,9,4,heldout
pit_smrf,2,137,0.575,0.5,2,2,5,2,heldout
pit_smrf,2,-1,0.6,0.3,63,54,79,54,val
pit_smrf,2,-1,0.6,0.5,63,44,79,44,val
pit_smrf,2,5,0.6,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.6,0.3,5,5,5,5,heldout
pit_smrf,2,15,0.6,0.3,5,4,6,4,heldout
pit_smrf,2,20,0.6,0.3,3,1,3,1,heldout
pit_smrf,2,21,0.6,0.3,1,0,1,0,heldout
pit_smrf,2,25,0.6,0.3,5,4,5,4,heldout
pit_smrf,2,26,0.6,0.3,1,1,4,1,heldout
pit_smrf,2,42,0.6,0.3,3,3,4,3,heldout
pit_smrf,2,43,0.6,0.3,5,3,4,3,heldout
pit_smrf,2,64,0.6,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.6,0.3,8,5,9,5,heldout
pit_smrf,2,67,0.6,0.3,7,6,7,6,heldout
pit_smrf,2,74,0.6,0.3,8,7,7,7,heldout
pit_smrf,2,77,0.6,0.3,8,7,10,7,heldout
pit_smrf,2,83,0.6,0.3,7,7,9,7,heldout
pit_smrf,2,105,0.6,0.3,3,3,6,3,heldout
pit_smrf,2,116,0.6,0.3,9,5,7,5,heldout
pit_smrf,2,118,0.6,0.3,5,5,5,5,heldout
pit_smrf,2,120,0.6,0.3,5,4,8,4,heldout
pit_smrf,2,137,0.6,0.3,2,2,5,2,heldout
pit_smrf,2,5,0.6,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.6,0.5,5,5,5,5,heldout
pit_smrf,2,15,0.6,0.5,5,4,6,4,heldout
pit_smrf,2,20,0.6,0.5,3,0,3,0,heldout
pit_smrf,2,21,0.6,0.5,1,0,1,0,heldout
pit_smrf,2,25,0.6,0.5,5,3,5,3,heldout
pit_smrf,2,26,0.6,0.5,1,0,4,0,heldout
pit_smrf,2,42,0.6,0.5,3,1,4,1,heldout
pit_smrf,2,43,0.6,0.5,5,0,4,0,heldout
pit_smrf,2,64,0.6,0.5,8,6,7,6,heldout
pit_smrf,2,66,0.6,0.5,8,3,9,3,heldout
pit_smrf,2,67,0.6,0.5,7,2,7,2,heldout
pit_smrf,2,74,0.6,0.5,8,6,7,6,heldout
pit_smrf,2,77,0.6,0.5,8,7,10,7,heldout
pit_smrf,2,83,0.6,0.5,7,7,9,7,heldout
pit_smrf,2,105,0.6,0.5,3,2,6,2,heldout
pit_smrf,2,116,0.6,0.5,9,4,7,4,heldout
pit_smrf,2,118,0.6,0.5,5,4,5,4,heldout
pit_smrf,2,120,0.6,0.5,5,4,8,4,heldout
pit_smrf,2,137,0.6,0.5,2,2,5,2,heldout
pit_smrf,2,-1,0.625,0.3,63,50,74,50,val
pit_smrf,2,-1,0.625,0.5,63,43,74,43,val
pit_smrf,2,5,0.625,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.625,0.3,5,5,5,5,heldout
pit_smrf,2,15,0.625,0.3,5,4,6,4,heldout
pit_smrf,2,20,0.625,0.3,3,1,2,1,heldout
pit_smrf,2,21,0.625,0.3,1,0,1,0,heldout
pit_smrf,2,25,0.625,0.3,5,3,5,3,heldout
pit_smrf,2,26,0.625,0.3,1,1,3,1,heldout
pit_smrf,2,42,0.625,0.3,3,3,4,3,heldout
pit_smrf,2,43,0.625,0.3,5,2,3,2,heldout
pit_smrf,2,64,0.625,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.625,0.3,8,5,9,5,heldout
pit_smrf,2,67,0.625,0.3,7,5,7,5,heldout
pit_smrf,2,74,0.625,0.3,8,7,8,7,heldout
pit_smrf,2,77,0.625,0.3,8,7,9,7,heldout
pit_smrf,2,83,0.625,0.3,7,7,9,7,heldout
pit_smrf,2,105,0.625,0.3,3,3,6,3,heldout
pit_smrf,2,116,0.625,0.3,9,5,6,5,heldout
pit_smrf,2,118,0.625,0.3,5,4,5,4,heldout
pit_smrf,2,120,0.625,0.3,5,4,8,4,heldout
pit_smrf,2,137,0.625,0.3,2,2,5,2,heldout
pit_smrf,2,5,0.625,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.625,0.5,5,4,5,4,heldout
pit_smrf,2,15,0.625,0.5,5,4,6,4,heldout
pit_smrf,2,20,0.625,0.5,3,0,2,0,heldout
pit_smrf,2,21,0.625,0.5,1,0,1,0,heldout
pit_smrf,2,25,0.625,0.5,5,3,5,3,heldout
pit_smrf,2,26,0.625,0.5,1,0,3,0,heldout
pit_smrf,2,42,0.625,0.5,3,1,4,1,heldout
pit_smrf,2,43,0.625,0.5,5,0,3,0,heldout
pit_smrf,2,64,0.625,0.5,8,6,7,6,heldout
pit_smrf,2,66,0.625,0.5,8,2,9,2,heldout
pit_smrf,2,67,0.625,0.5,7,2,7,2,heldout
pit_smrf,2,74,0.625,0.5,8,5,8,5,heldout
pit_smrf,2,77,0.625,0.5,8,7,9,7,heldout
pit_smrf,2,83,0.625,0.5,7,7,9,7,heldout
pit_smrf,2,105,0.625,0.5,3,1,6,1,heldout
pit_smrf,2,116,0.625,0.5,9,4,6,4,heldout
pit_smrf,2,118,0.625,0.5,5,4,5,4,heldout
pit_smrf,2,120,0.625,0.5,5,4,8,4,heldout
pit_smrf,2,137,0.625,0.5,2,2,5,2,heldout
pit_smrf,2,-1,0.65,0.3,63,50,73,50,val
pit_smrf,2,-1,0.65,0.5,63,39,73,39,val
pit_smrf,2,5,0.65,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.65,0.3,5,4,4,4,heldout
pit_smrf,2,15,0.65,0.3,5,4,6,4,heldout
pit_smrf,2,20,0.65,0.3,3,1,2,1,heldout
pit_smrf,2,21,0.65,0.3,1,0,1,0,heldout
pit_smrf,2,25,0.65,0.3,5,3,5,3,heldout
pit_smrf,2,26,0.65,0.3,1,1,2,1,heldout
pit_smrf,2,42,0.65,0.3,3,2,3,2,heldout
pit_smrf,2,43,0.65,0.3,5,1,2,1,heldout
pit_smrf,2,64,0.65,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.65,0.3,8,5,9,5,heldout
pit_smrf,2,67,0.65,0.3,7,4,7,4,heldout
pit_smrf,2,74,0.65,0.3,8,7,8,7,heldout
pit_smrf,2,77,0.65,0.3,8,7,9,7,heldout
pit_smrf,2,83,0.65,0.3,7,7,9,7,heldout
pit_smrf,2,105,0.65,0.3,3,3,5,3,heldout
pit_smrf,2,116,0.65,0.3,9,5,6,5,heldout
pit_smrf,2,118,0.65,0.3,5,4,5,4,heldout
pit_smrf,2,120,0.65,0.3,5,4,7,4,heldout
pit_smrf,2,137,0.65,0.3,2,2,4,2,heldout
pit_smrf,2,5,0.65,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.65,0.5,5,3,4,3,heldout
pit_smrf,2,15,0.65,0.5,5,4,6,4,heldout
pit_smrf,2,20,0.65,0.5,3,0,2,0,heldout
pit_smrf,2,21,0.65,0.5,1,0,1,0,heldout
pit_smrf,2,25,0.65,0.5,5,3,5,3,heldout
pit_smrf,2,26,0.65,0.5,1,0,2,0,heldout
pit_smrf,2,42,0.65,0.5,3,1,3,1,heldout
pit_smrf,2,43,0.65,0.5,5,0,2,0,heldout
pit_smrf,2,64,0.65,0.5,8,6,7,6,heldout
pit_smrf,2,66,0.65,0.5,8,2,9,2,heldout
pit_smrf,2,67,0.65,0.5,7,2,7,2,heldout
pit_smrf,2,74,0.65,0.5,8,4,8,4,heldout
pit_smrf,2,77,0.65,0.5,8,7,9,7,heldout
pit_smrf,2,83,0.65,0.5,7,6,9,6,heldout
pit_smrf,2,105,0.65,0.5,3,1,5,1,heldout
pit_smrf,2,116,0.65,0.5,9,4,6,4,heldout
pit_smrf,2,118,0.65,0.5,5,4,5,4,heldout
pit_smrf,2,120,0.65,0.5,5,4,7,4,heldout
pit_smrf,2,137,0.65,0.5,2,2,4,2,heldout
pit_smrf,2,-1,0.675,0.3,63,46,69,46,val
pit_smrf,2,-1,0.675,0.5,63,38,69,38,val
pit_smrf,2,5,0.675,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.675,0.3,5,4,4,4,heldout
pit_smrf,2,15,0.675,0.3,5,4,5,4,heldout
pit_smrf,2,20,0.675,0.3,3,1,2,1,heldout
pit_smrf,2,21,0.675,0.3,1,0,0,0,heldout
pit_smrf,2,25,0.675,0.3,5,3,5,3,heldout
pit_smrf,2,26,0.675,0.3,1,1,2,1,heldout
pit_smrf,2,42,0.675,0.3,3,2,3,2,heldout
pit_smrf,2,43,0.675,0.3,5,1,2,1,heldout
pit_smrf,2,64,0.675,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.675,0.3,8,5,9,5,heldout
pit_smrf,2,67,0.675,0.3,7,4,6,4,heldout
pit_smrf,2,74,0.675,0.3,8,7,8,7,heldout
pit_smrf,2,77,0.675,0.3,8,7,9,7,heldout
pit_smrf,2,83,0.675,0.3,7,7,8,7,heldout
pit_smrf,2,105,0.675,0.3,3,3,5,3,heldout
pit_smrf,2,116,0.675,0.3,9,5,6,5,heldout
pit_smrf,2,118,0.675,0.3,5,4,5,4,heldout
pit_smrf,2,120,0.675,0.3,5,4,7,4,heldout
pit_smrf,2,137,0.675,0.3,2,2,4,2,heldout
pit_smrf,2,5,0.675,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.675,0.5,5,2,4,2,heldout
pit_smrf,2,15,0.675,0.5,5,3,5,3,heldout
pit_smrf,2,20,0.675,0.5,3,0,2,0,heldout
pit_smrf,2,21,0.675,0.5,1,0,0,0,heldout
pit_smrf,2,25,0.675,0.5,5,2,5,2,heldout
pit_smrf,2,26,0.675,0.5,1,0,2,0,heldout
pit_smrf,2,42,0.675,0.5,3,1,3,1,heldout
pit_smrf,2,43,0.675,0.5,5,0,2,0,heldout
pit_smrf,2,64,0.675,0.5,8,6,7,6,heldout
pit_smrf,2,66,0.675,0.5,8,2,9,2,heldout
pit_smrf,2,67,0.675,0.5,7,2,6,2,heldout
pit_smrf,2,74,0.675,0.5,8,4,8,4,heldout
pit_smrf,2,77,0.675,0.5,8,7,9,7,heldout
pit_smrf,2,83,0.675,0.5,7,6,8,6,heldout
pit_smrf,2,105,0.675,0.5,3,1,5,1,heldout
pit_smrf,2,116,0.675,0.5,9,3,6,3,heldout
pit_smrf,2,118,0.675,0.5,5,3,5,3,heldout
pit_smrf,2,120,0.675,0.5,5,4,7,4,heldout
pit_smrf,2,137,0.675,0.5,2,1,4,1,heldout
pit_smrf,2,-1,0.7,0.3,63,42,66,42,val
pit_smrf,2,-1,0.7,0.5,63,32,66,32,val
pit_smrf,2,5,0.7,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.7,0.3,5,4,4,4,heldout
pit_smrf,2,15,0.7,0.3,5,4,5,4,heldout
pit_smrf,2,20,0.7,0.3,3,1,1,1,heldout
pit_smrf,2,21,0.7,0.3,1,0,0,0,heldout
pit_smrf,2,25,0.7,0.3,5,3,4,3,heldout
pit_smrf,2,26,0.7,0.3,1,0,1,0,heldout
pit_smrf,2,42,0.7,0.3,3,1,3,1,heldout
pit_smrf,2,43,0.7,0.3,5,1,2,1,heldout
pit_smrf,2,64,0.7,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.7,0.3,8,5,10,5,heldout
pit_smrf,2,67,0.7,0.3,7,3,6,3,heldout
pit_smrf,2,74,0.7,0.3,8,7,8,7,heldout
pit_smrf,2,77,0.7,0.3,8,7,9,7,heldout
pit_smrf,2,83,0.7,0.3,7,7,8,7,heldout
pit_smrf,2,105,0.7,0.3,3,3,4,3,heldout
pit_smrf,2,116,0.7,0.3,9,5,5,5,heldout
pit_smrf,2,118,0.7,0.3,5,4,5,4,heldout
pit_smrf,2,120,0.7,0.3,5,4,6,4,heldout
pit_smrf,2,137,0.7,0.3,2,2,5,2,heldout
pit_smrf,2,5,0.7,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.7,0.5,5,2,4,2,heldout
pit_smrf,2,15,0.7,0.5,5,2,5,2,heldout
pit_smrf,2,20,0.7,0.5,3,0,1,0,heldout
pit_smrf,2,21,0.7,0.5,1,0,0,0,heldout
pit_smrf,2,25,0.7,0.5,5,2,4,2,heldout
pit_smrf,2,26,0.7,0.5,1,0,1,0,heldout
pit_smrf,2,42,0.7,0.5,3,1,3,1,heldout
pit_smrf,2,43,0.7,0.5,5,0,2,0,heldout
pit_smrf,2,64,0.7,0.5,8,6,7,6,heldout
pit_smrf,2,66,0.7,0.5,8,2,10,2,heldout
pit_smrf,2,67,0.7,0.5,7,1,6,1,heldout
pit_smrf,2,74,0.7,0.5,8,3,8,3,heldout
pit_smrf,2,77,0.7,0.5,8,6,9,6,heldout
pit_smrf,2,83,0.7,0.5,7,5,8,5,heldout
pit_smrf,2,105,0.7,0.5,3,1,4,1,heldout
pit_smrf,2,116,0.7,0.5,9,3,5,3,heldout
pit_smrf,2,118,0.7,0.5,5,3,5,3,heldout
pit_smrf,2,120,0.7,0.5,5,3,6,3,heldout
pit_smrf,2,137,0.7,0.5,2,0,5,0,heldout
pit_smrf,2,-1,0.725,0.3,63,39,64,39,val
pit_smrf,2,-1,0.725,0.5,63,27,64,27,val
pit_smrf,2,5,0.725,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.725,0.3,5,3,4,3,heldout
pit_smrf,2,15,0.725,0.3,5,3,3,3,heldout
pit_smrf,2,20,0.725,0.3,3,0,1,0,heldout
pit_smrf,2,21,0.725,0.3,1,0,0,0,heldout
pit_smrf,2,25,0.725,0.3,5,3,3,3,heldout
pit_smrf,2,26,0.725,0.3,1,0,1,0,heldout
pit_smrf,2,42,0.725,0.3,3,1,3,1,heldout
pit_smrf,2,43,0.725,0.3,5,1,2,1,heldout
pit_smrf,2,64,0.725,0.3,8,7,7,7,heldout
pit_smrf,2,66,0.725,0.3,8,5,9,5,heldout
pit_smrf,2,67,0.725,0.3,7,2,6,2,heldout
pit_smrf,2,74,0.725,0.3,8,5,7,5,heldout
pit_smrf,2,77,0.725,0.3,8,7,9,7,heldout
pit_smrf,2,83,0.725,0.3,7,7,8,7,heldout
pit_smrf,2,105,0.725,0.3,3,3,4,3,heldout
pit_smrf,2,116,0.725,0.3,9,4,5,4,heldout
pit_smrf,2,118,0.725,0.3,5,4,4,4,heldout
pit_smrf,2,120,0.725,0.3,5,3,6,3,heldout
pit_smrf,2,137,0.725,0.3,2,1,5,1,heldout
pit_smrf,2,5,0.725,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.725,0.5,5,2,4,2,heldout
pit_smrf,2,15,0.725,0.5,5,1,3,1,heldout
pit_smrf,2,20,0.725,0.5,3,0,1,0,heldout
pit_smrf,2,21,0.725,0.5,1,0,0,0,heldout
pit_smrf,2,25,0.725,0.5,5,2,3,2,heldout
pit_smrf,2,26,0.725,0.5,1,0,1,0,heldout
pit_smrf,2,42,0.725,0.5,3,0,3,0,heldout
pit_smrf,2,43,0.725,0.5,5,0,2,0,heldout
pit_smrf,2,64,0.725,0.5,8,5,7,5,heldout
pit_smrf,2,66,0.725,0.5,8,1,9,1,heldout
pit_smrf,2,67,0.725,0.5,7,0,6,0,heldout
pit_smrf,2,74,0.725,0.5,8,2,7,2,heldout
pit_smrf,2,77,0.725,0.5,8,6,9,6,heldout
pit_smrf,2,83,0.725,0.5,7,5,8,5,heldout
pit_smrf,2,105,0.725,0.5,3,0,4,0,heldout
pit_smrf,2,116,0.725,0.5,9,1,5,1,heldout
pit_smrf,2,118,0.725,0.5,5,2,4,2,heldout
pit_smrf,2,120,0.725,0.5,5,3,6,3,heldout
pit_smrf,2,137,0.725,0.5,2,0,5,0,heldout
pit_smrf,2,-1,0.75,0.3,63,36,59,36,val
pit_smrf,2,-1,0.75,0.5,63,20,59,20,val
pit_smrf,2,5,0.75,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.75,0.3,5,2,3,2,heldout
pit_smrf,2,15,0.75,0.3,5,3,3,3,heldout
pit_smrf,2,20,0.75,0.3,3,0,1,0,heldout
pit_smrf,2,21,0.75,0.3,1,0,0,0,heldout
pit_smrf,2,25,0.75,0.3,5,3,3,3,heldout
pit_smrf,2,26,0.75,0.3,1,0,1,0,heldout
pit_smrf,2,42,0.75,0.3,3,1,3,1,heldout
pit_smrf,2,43,0.75,0.3,5,0,2,0,heldout
pit_smrf,2,64,0.75,0.3,8,6,7,6,heldout
pit_smrf,2,66,0.75,0.3,8,3,9,3,heldout
pit_smrf,2,67,0.75,0.3,7,2,5,2,heldout
pit_smrf,2,74,0.75,0.3,8,4,7,4,heldout
pit_smrf,2,77,0.75,0.3,8,7,9,7,heldout
pit_smrf,2,83,0.75,0.3,7,6,7,6,heldout
pit_smrf,2,105,0.75,0.3,3,1,4,1,heldout
pit_smrf,2,116,0.75,0.3,9,4,5,4,heldout
pit_smrf,2,118,0.75,0.3,5,4,4,4,heldout
pit_smrf,2,120,0.75,0.3,5,3,5,3,heldout
pit_smrf,2,137,0.75,0.3,2,0,3,0,heldout
pit_smrf,2,5,0.75,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.75,0.5,5,2,3,2,heldout
pit_smrf,2,15,0.75,0.5,5,0,3,0,heldout
pit_smrf,2,20,0.75,0.5,3,0,1,0,heldout
pit_smrf,2,21,0.75,0.5,1,0,0,0,heldout
pit_smrf,2,25,0.75,0.5,5,2,3,2,heldout
pit_smrf,2,26,0.75,0.5,1,0,1,0,heldout
pit_smrf,2,42,0.75,0.5,3,0,3,0,heldout
pit_smrf,2,43,0.75,0.5,5,0,2,0,heldout
pit_smrf,2,64,0.75,0.5,8,3,7,3,heldout
pit_smrf,2,66,0.75,0.5,8,1,9,1,heldout
pit_smrf,2,67,0.75,0.5,7,0,5,0,heldout
pit_smrf,2,74,0.75,0.5,8,2,7,2,heldout
pit_smrf,2,77,0.75,0.5,8,6,9,6,heldout
pit_smrf,2,83,0.75,0.5,7,4,7,4,heldout
pit_smrf,2,105,0.75,0.5,3,0,4,0,heldout
pit_smrf,2,116,0.75,0.5,9,0,5,0,heldout
pit_smrf,2,118,0.75,0.5,5,1,4,1,heldout
pit_smrf,2,120,0.75,0.5,5,2,5,2,heldout
pit_smrf,2,137,0.75,0.5,2,0,3,0,heldout
pit_smrf,2,-1,0.775,0.3,63,30,53,30,val
pit_smrf,2,-1,0.775,0.5,63,14,53,14,val
pit_smrf,2,5,0.775,0.3,1,0,0,0,heldout
pit_smrf,2,13,0.775,0.3,5,2,3,2,heldout
pit_smrf,2,15,0.775,0.3,5,3,3,3,heldout
pit_smrf,2,20,0.775,0.3,3,0,1,0,heldout
pit_smrf,2,21,0.775,0.3,1,0,0,0,heldout
pit_smrf,2,25,0.775,0.3,5,3,3,3,heldout
pit_smrf,2,26,0.775,0.3,1,0,1,0,heldout
pit_smrf,2,42,0.775,0.3,3,0,2,0,heldout
pit_smrf,2,43,0.775,0.3,5,0,1,0,heldout
pit_smrf,2,64,0.775,0.3,8,6,7,6,heldout
pit_smrf,2,66,0.775,0.3,8,2,8,2,heldout
pit_smrf,2,67,0.775,0.3,7,2,5,2,heldout
pit_smrf,2,74,0.775,0.3,8,4,4,4,heldout
pit_smrf,2,77,0.775,0.3,8,6,7,6,heldout
pit_smrf,2,83,0.775,0.3,7,5,6,5,heldout
pit_smrf,2,105,0.775,0.3,3,0,2,0,heldout
pit_smrf,2,116,0.775,0.3,9,3,5,3,heldout
pit_smrf,2,118,0.775,0.3,5,2,3,2,heldout
pit_smrf,2,120,0.775,0.3,5,3,3,3,heldout
pit_smrf,2,137,0.775,0.3,2,0,2,0,heldout
pit_smrf,2,5,0.775,0.5,1,0,0,0,heldout
pit_smrf,2,13,0.775,0.5,5,0,3,0,heldout
pit_smrf,2,15,0.775,0.5,5,0,3,0,heldout
pit_smrf,2,20,0.775,0.5,3,0,1,0,heldout
pit_smrf,2,21,0.775,0.5,1,0,0,0,heldout
pit_smrf,2,25,0.775,0.5,5,2,3,2,heldout
pit_smrf,2,26,0.775,0.5,1,0,1,0,heldout
pit_smrf,2,42,0.775,0.5,3,0,2,0,heldout
pit_smrf,2,43,0.775,0.5,5,0,1,0,heldout
pit_smrf,2,64,0.775,0.5,8,3,7,3,heldout
pit_smrf,2,66,0.775,0.5,8,0,8,0,heldout
pit_smrf,2,67,0.775,0.5,7,0,5,0,heldout
pit_smrf,2,74,0.775,0.5,8,1,4,1,heldout
